Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Yield_ton_per_ha,Crop_Barley,Crop_Maize,Crop_Rice,Crop_Wheat,Region_Region_A,Region_Region_B,Region_Region_C,Region_Region_D,Soil_Type_Clay,Soil_Type_Loam,Soil_Type_Sandy,Irrigation_Drip,Irrigation_Flood,Irrigation_Sprinkler,Irrigation_Unknown,Previous_Crop_Barley,Previous_Crop_Maize,Previous_Crop_Rice,Previous_Crop_Unknown,Previous_Crop_Wheat
636.2,17.6,43.4,171.6,111.07,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
704.8,15.4,31.7,58.0,56.08,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
406.4,27.8,53.1,245.5,138.37,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
880.5,32.5,83.1,158.8,111.77,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1167.9,18.5,60.3,238.7,157.59,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
554.9,21.8,61.8,238.9,134.13,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1420.4,18.4,71.5,75.0,78.96,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
453.2,33.1,64.5,203.3,121.51,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
286.1,20.4,33.3,140.0,78.47,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
1037.7,23.9,63.7,186.6,121.9,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1304.1,32.9,68.9,72.1,74.16,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1439.1,26.1,68.5,197.0,150.37,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
1197.3,33.7,73.7,244.4,166.63,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
459.5,33.5,61.2,296.7,169.58,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1471.0,24.2,84.0,130.1,112.38,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
1395.3,26.6,57.9,88.8,88.67,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
412.1,19.6,61.1,141.5,76.95,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
926.4,34.8,76.8,54.8,65.12,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
922.2,20.6,80.0,152.2,105.85,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
775.3,30.7,68.9,278.6,171.81,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
1479.6,21.3,37.6,98.6,93.26,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
277.5,21.3,49.9,169.4,105.52,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
1015.4,17.1,31.2,193.2,131.42,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
466.9,26.2,47.7,95.0,66.14,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
885.5,19.9,64.2,132.5,91.7,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1213.7,18.0,78.3,277.8,179.74,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
520.7,19.5,65.1,123.9,84.55,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
711.4,20.0,32.4,208.8,118.54,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1436.0,25.1,45.5,84.2,89.53,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
1189.9,22.7,64.7,217.5,148.39,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
944.5,16.5,72.5,119.8,93.79,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
488.6,25.7,82.0,107.8,65.31,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
752.9,30.8,88.1,81.0,73.25,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1206.3,26.5,83.5,61.7,76.02,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
1266.7,34.5,58.0,292.0,194.78,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
518.0,17.0,74.8,153.5,92.38,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1060.7,31.4,44.4,244.4,165.91,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
323.5,25.1,33.8,280.0,150.66,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
230.2,25.4,33.3,101.0,51.92,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
913.3,25.4,44.5,267.5,167.78,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
491.7,21.5,32.3,227.0,132.25,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
302.6,21.5,81.0,194.5,116.73,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1148.8,27.6,59.4,252.3,160.96,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
847.4,15.9,78.7,77.7,65.72,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1235.2,26.8,86.4,115.9,98.19,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1063.1,29.5,89.6,82.8,83.21,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1148.7,22.1,86.2,274.0,170.46,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
599.6,19.3,73.0,74.7,65.56,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
542.3,19.3,56.5,295.0,163.95,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
981.1,16.6,65.9,77.5,69.29,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
460.1,16.8,79.0,215.5,125.12,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
1260.0,18.3,83.9,215.1,143.94,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
879.8,15.4,87.4,282.8,172.83,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
495.1,20.3,73.8,130.8,85.63,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1012.7,21.1,62.4,133.0,98.0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1428.5,34.9,88.1,261.6,182.06,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
306.7,34.8,87.5,294.6,165.03,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
342.1,18.7,58.7,57.5,45.61,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1297.0,19.3,68.9,208.8,152.68,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
342.5,24.8,78.6,110.9,72.77,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
251.2,18.0,56.0,232.0,129.56,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
652.3,25.1,79.8,243.2,140.67,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
806.7,23.0,36.7,240.6,141.43,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
940.3,21.5,58.9,158.9,109.19,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
859.5,31.5,59.0,89.5,78.47,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1387.1,31.6,71.1,196.2,148.11,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
1199.3,34.8,37.0,247.3,153.96,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1479.0,19.5,36.2,278.0,187.93,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
819.4,32.8,84.0,163.2,118.37,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
309.6,25.8,48.2,111.4,81.45,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1442.2,26.8,49.6,79.7,95.68,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
205.3,32.9,76.6,249.4,134.83,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1208.9,33.9,54.9,183.8,132.05,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
240.7,29.5,80.0,218.5,124.83,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1189.6,22.0,54.1,89.8,89.03,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
1419.3,24.8,75.6,51.6,78.96,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
706.0,27.3,61.5,291.9,175.58,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
513.3,31.6,86.1,252.7,141.94,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
494.2,28.2,49.6,150.0,88.51,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
839.2,22.3,51.8,164.3,119.08,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
422.2,23.4,88.2,282.3,157.67,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1074.8,16.0,74.3,101.9,81.55,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
678.9,33.5,76.4,250.7,146.76,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
620.0,16.8,47.8,54.5,46.5,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
799.7,26.6,61.9,268.9,171.73,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
905.4,32.4,48.8,197.3,131.07,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
384.5,23.4,45.6,169.4,104.53,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
